Railroad_ID,Company_Name,Track_Length_km,Number_of_Trains,Daily_Passengers,Cargo_Tonnage_Tons,Accidents_2023,Maintenance_Expenses_USD,Revenue_USD,Region,On_Time_Performance_Percent,Year_Founded,Number_of_Employees,Fleet_Size,Headquarters,Electric_Locomotives,Diesel_Locomotives,High_Speed_Trains,Safety_Compliance_Score,Route_Count
5685.0,Norfolk Southern,300.0,189.0,10000,22955.0,4.0,197244.74,272996.22,West,84.73,1950,3537.0,76.0,Los Angeles,,90.0,,,9.0
1201.0,BNSF,,78.0,5000,28479.0,9.0,405262.53,431401.76,Canada,74.15,1900,3378.0,245.0,Chicago,0.0,99.0,0.0,3.1,28.0
2004.0,Norfolk Southern,,410.0,,,19.0,143971.81,219373.78,West,86.52,2000,8717.0,11.0,,1.0,63.0,0.0,6.3,47.0
2312.0,CSX,300.0,110.0,5000,48607.0,16.0,51363.46,254587.96,West,87.18,,8718.0,,Atlanta,1.0,94.0,,5.9,32.0
3025.0,CSX,100.0,90.0,8000,21687.0,4.0,400412.82,835177.7,Southeast,97.93,,,324.0,Chicago,0.0,94.0,0.0,7.2,48.0
4133.0,Norfolk Southern,400.0,197.0,5000,39129.0,6.0,461731.57,817489.17,,66.49,,2949.0,211.0,,0.0,15.0,0.0,4.0,8.0
5221.0,Canadian National,400.0,351.0,10000,8228.0,2.0,229571.61,798279.15,,80.9,1850,8539.0,481.0,Atlanta,0.0,27.0,0.0,0.9,10.0
7192.0,Canadian National,300.0,296.0,2000,41654.0,13.0,224452.16,316422.4,Southeast,83.71,2000,7792.0,462.0,Chicago,0.0,36.0,0.0,0.3,
4671.0,,400.0,207.0,8000,19656.0,18.0,488655.97,296589.32,Northeast,88.84,1900,8796.0,40.0,,0.0,47.0,0.0,8.6,22.0
5941.0,Canadian National,,344.0,5000,40389.0,7.0,138270.97,898777.48,Southeast,61.98,1900,6926.0,449.0,New York,0.0,15.0,0.0,3.2,19.0
2604.0,Union Pacific,400.0,295.0,5000,36767.0,,391124.02,880548.68,Canada,66.93,1850,5918.0,88.0,New York,0.0,70.0,0.0,3.5,14.0
2902.0,BNSF,200.0,345.0,,13218.0,9.0,83258.2,430885.58,,61.95,,3299.0,211.0,,0.0,95.0,0.0,0.7,43.0
5588.0,BNSF,,228.0,8000,32732.0,5.0,485729.65,619333.0,Midwest,80.29,1850,4090.0,159.0,Los Angeles,0.0,55.0,0.0,6.3,10.0
9160.0,Canadian National,,307.0,,12430.0,1.0,374065.84,744066.63,Southeast,94.2,,9211.0,240.0,Chicago,0.0,19.0,1.0,5.1,
3349.0,CSX,300.0,267.0,10000,35984.0,12.0,117158.18,940299.33,Midwest,86.03,1950,7825.0,262.0,,0.0,69.0,0.0,0.4,38.0
6059.0,BNSF,300.0,498.0,10000,22880.0,17.0,367764.29,153780.06,,81.35,2000,191.0,253.0,Los Angeles,1.0,43.0,0.0,8.4,24.0
8928.0,Norfolk Southern,400.0,205.0,,4268.0,10.0,440916.82,614317.24,,60.41,1850,722.0,116.0,Atlanta,1.0,54.0,0.0,0.7,12.0
8120.0,CSX,400.0,356.0,8000,44578.0,16.0,114573.05,925234.08,,65.25,,9254.0,339.0,Chicago,1.0,19.0,0.0,9.0,7.0
5364.0,BNSF,300.0,169.0,,22180.0,1.0,408856.2,335558.64,Northeast,83.71,2000,1799.0,422.0,Los Angeles,,62.0,0.0,2.9,18.0
5719.0,Amtrak,100.0,313.0,,15513.0,15.0,481658.14,168436.96,Southeast,69.67,1950,6957.0,118.0,Atlanta,0.0,32.0,0.0,6.9,24.0
7243.0,BNSF,400.0,336.0,8000,34515.0,1.0,465465.3,211539.84,Northeast,99.22,2000,8385.0,411.0,Los Angeles,0.0,89.0,0.0,4.2,46.0
,Canadian National,100.0,88.0,10000,9374.0,15.0,223939.76,185521.53,Southeast,76.05,,6886.0,128.0,,0.0,14.0,0.0,4.9,10.0
3677.0,,,237.0,2000,30059.0,1.0,357340.29,166646.43,Midwest,71.83,1900,5109.0,255.0,Atlanta,1.0,11.0,0.0,3.9,26.0
1547.0,BNSF,200.0,291.0,,25335.0,,236978.55,252593.35,,81.86,,7354.0,24.0,,0.0,98.0,0.0,8.7,13.0
9550.0,,100.0,,,5594.0,19.0,94098.86,710488.61,Southeast,64.74,1900,4848.0,151.0,,0.0,96.0,0.0,6.6,7.0
4361.0,Union Pacific,400.0,254.0,5000,34946.0,2.0,174395.05,122731.26,West,80.84,1950,2499.0,476.0,,0.0,92.0,,2.6,32.0
2924.0,Canadian National,300.0,193.0,8000,13182.0,16.0,263470.66,387160.15,Canada,95.48,2000,3036.0,489.0,Chicago,0.0,44.0,1.0,0.6,1.0
6243.0,,300.0,328.0,5000,26100.0,18.0,351573.73,532641.38,Southeast,69.39,,6698.0,424.0,Chicago,0.0,,0.0,0.8,45.0
5647.0,,200.0,444.0,10000,40545.0,8.0,156125.13,263013.95,West,69.5,,4650.0,494.0,Atlanta,0.0,68.0,0.0,6.9,42.0
7681.0,Union Pacific,200.0,426.0,5000,27436.0,2.0,351689.79,214969.66,Canada,61.66,2000,7973.0,493.0,,0.0,24.0,0.0,6.0,1.0
3701.0,CSX,,231.0,8000,17863.0,12.0,497323.84,153081.06,Midwest,95.63,,524.0,100.0,Chicago,0.0,39.0,0.0,8.0,7.0
1421.0,Union Pacific,100.0,374.0,,39454.0,1.0,279997.36,998720.1,West,91.39,1850,332.0,251.0,,0.0,94.0,0.0,9.1,27.0
1335.0,Norfolk Southern,200.0,61.0,,20943.0,11.0,376472.12,232741.18,,76.77,1900,3360.0,138.0,,0.0,16.0,0.0,6.0,10.0
1056.0,Amtrak,,341.0,2000,28854.0,14.0,403782.88,714378.73,West,79.99,1850,7230.0,256.0,Chicago,1.0,39.0,0.0,,3.0
4950.0,Amtrak,,106.0,10000,43811.0,11.0,154986.97,701037.81,Southeast,65.13,1850,1507.0,292.0,Chicago,0.0,76.0,0.0,5.0,1.0
8055.0,CSX,,203.0,,49342.0,8.0,76447.53,643102.66,Midwest,90.24,,3492.0,150.0,Los Angeles,0.0,99.0,0.0,9.1,30.0
4147.0,CSX,400.0,141.0,5000,31124.0,11.0,320277.94,792530.84,,64.54,2000,9088.0,204.0,Atlanta,0.0,87.0,0.0,0.3,8.0
4537.0,Union Pacific,200.0,499.0,2000,19745.0,17.0,253862.45,426083.44,Midwest,79.9,1850,,263.0,,0.0,86.0,0.0,2.4,33.0
7428.0,,300.0,139.0,2000,13607.0,,,625857.9,Midwest,,2000,6152.0,411.0,Atlanta,1.0,58.0,0.0,6.6,20.0
1721.0,Norfolk Southern,,53.0,10000,34953.0,13.0,313391.04,,Northeast,75.47,2000,4555.0,470.0,New York,0.0,,0.0,6.9,15.0
1385.0,,300.0,270.0,2000,36459.0,5.0,295607.67,437956.78,,74.85,1850,417.0,237.0,Chicago,1.0,33.0,0.0,1.0,23.0
3817.0,Norfolk Southern,400.0,,8000,12340.0,15.0,169997.14,976711.15,Midwest,63.67,1950,1375.0,372.0,,0.0,10.0,0.0,8.7,36.0
8426.0,Norfolk Southern,100.0,71.0,5000,41264.0,1.0,335856.63,665480.12,,70.7,,3964.0,449.0,Atlanta,1.0,34.0,0.0,5.8,40.0
8115.0,Amtrak,400.0,241.0,2000,17267.0,11.0,88818.79,255992.39,,73.98,2000,6966.0,249.0,Atlanta,0.0,80.0,0.0,0.1,17.0
1259.0,,400.0,156.0,,13001.0,14.0,224829.62,930225.37,Canada,61.01,1850,7689.0,195.0,New York,0.0,59.0,0.0,0.9,38.0
5488.0,Norfolk Southern,200.0,,5000,20123.0,10.0,479113.8,479363.31,Southeast,68.07,,1424.0,55.0,,,53.0,0.0,1.4,5.0
,BNSF,,269.0,10000,,15.0,76981.72,,Canada,91.38,1950,,379.0,,0.0,87.0,0.0,1.0,40.0
8536.0,Norfolk Southern,400.0,444.0,2000,34551.0,9.0,479815.78,474438.3,Canada,88.15,1900,8291.0,480.0,,0.0,77.0,0.0,7.5,20.0
4255.0,Amtrak,,475.0,5000,28095.0,14.0,272206.83,524169.1,Canada,75.42,2000,7275.0,287.0,,0.0,28.0,0.0,1.4,18.0
5048.0,Canadian National,300.0,288.0,,,17.0,445060.08,,Northeast,86.02,,156.0,133.0,Los Angeles,0.0,34.0,0.0,7.4,
9947.0,Union Pacific,100.0,390.0,2000,42799.0,6.0,345135.59,265733.36,Midwest,94.9,1850,7664.0,212.0,Chicago,0.0,24.0,0.0,3.9,28.0
4157.0,Norfolk Southern,100.0,267.0,10000,37626.0,12.0,82016.26,,,90.06,1900,3513.0,37.0,Atlanta,,45.0,,4.9,49.0
1476.0,,,88.0,10000,30619.0,5.0,427071.95,577858.36,,80.23,1950,6817.0,70.0,,1.0,49.0,0.0,9.1,34.0
6283.0,CSX,200.0,294.0,10000,46993.0,6.0,393402.62,311277.98,,97.99,1950,132.0,416.0,New York,1.0,87.0,0.0,6.1,23.0
3359.0,Union Pacific,300.0,480.0,2000,30912.0,3.0,444707.94,898577.99,West,78.13,1900,8090.0,19.0,Chicago,0.0,46.0,0.0,6.6,8.0
8405.0,CSX,300.0,199.0,2000,5644.0,11.0,332806.12,917771.93,Midwest,,1950,6414.0,198.0,,0.0,96.0,0.0,2.9,2.0
9024.0,BNSF,200.0,79.0,2000,24106.0,16.0,221424.22,400416.85,West,84.23,,5393.0,138.0,Chicago,0.0,54.0,0.0,6.2,12.0
2261.0,Amtrak,200.0,463.0,,9318.0,3.0,464636.33,256686.37,Canada,75.28,1950,5495.0,,Chicago,0.0,13.0,,,30.0
7323.0,Canadian National,400.0,210.0,10000,18982.0,0.0,486816.5,797804.78,,89.47,,7465.0,450.0,Atlanta,0.0,93.0,0.0,4.1,44.0
6937.0,,,153.0,5000,48457.0,5.0,380240.96,190813.42,Southeast,86.46,1950,5227.0,434.0,Chicago,,87.0,0.0,2.5,22.0
2582.0,Amtrak,100.0,207.0,5000,13854.0,4.0,130911.88,899176.01,Northeast,60.41,1900,5666.0,198.0,New York,0.0,18.0,0.0,9.4,38.0
2498.0,Canadian National,200.0,470.0,2000,7354.0,3.0,,449127.39,Northeast,61.69,2000,7888.0,128.0,,0.0,90.0,0.0,1.3,49.0
9940.0,,200.0,358.0,10000,46156.0,7.0,400435.53,310970.92,West,95.44,1850,8332.0,283.0,New York,0.0,81.0,0.0,4.4,37.0
9722.0,,400.0,463.0,10000,1455.0,17.0,145313.37,868101.6,Northeast,61.11,1850,2807.0,383.0,,0.0,32.0,0.0,5.6,47.0
3209.0,Norfolk Southern,400.0,459.0,2000,27903.0,6.0,169732.82,678978.58,Canada,74.92,2000,7303.0,420.0,Los Angeles,0.0,41.0,0.0,0.5,18.0
5063.0,Norfolk Southern,,183.0,,24580.0,5.0,82611.7,,,75.32,,9409.0,414.0,,0.0,94.0,0.0,6.5,39.0
8228.0,CSX,,103.0,5000,39283.0,11.0,326978.18,972708.42,West,64.74,1900,7127.0,436.0,Atlanta,1.0,79.0,0.0,9.2,11.0
6666.0,Amtrak,200.0,489.0,5000,20504.0,4.0,230733.05,982188.8,Canada,81.18,,5840.0,,Los Angeles,0.0,42.0,0.0,6.5,41.0
9681.0,Norfolk Southern,400.0,437.0,,21079.0,0.0,151391.86,859568.07,Canada,67.36,1900,5134.0,434.0,Chicago,0.0,49.0,1.0,1.6,26.0
9196.0,Canadian National,300.0,384.0,2000,46764.0,14.0,288219.63,849479.86,West,80.6,1850,202.0,346.0,Chicago,1.0,15.0,0.0,7.5,21.0
,,,85.0,5000,,13.0,294531.95,199902.21,Southeast,77.24,2000,8597.0,71.0,New York,0.0,47.0,0.0,5.9,44.0
6372.0,Norfolk Southern,200.0,368.0,5000,13364.0,11.0,134433.91,187993.72,West,72.37,1900,2765.0,270.0,Chicago,,11.0,0.0,0.0,49.0
7150.0,Amtrak,100.0,180.0,,43086.0,7.0,61709.92,154814.92,Canada,72.84,,7611.0,160.0,,0.0,12.0,1.0,8.5,
1472.0,Amtrak,100.0,362.0,2000,38895.0,11.0,444557.18,388822.96,Canada,63.65,,9896.0,185.0,,1.0,87.0,0.0,4.7,47.0
1837.0,BNSF,400.0,129.0,2000,2658.0,15.0,120786.59,291821.27,Southeast,,,2059.0,260.0,,0.0,78.0,0.0,7.7,36.0
9794.0,,,321.0,5000,33565.0,10.0,431192.49,388967.43,West,76.11,1950,1426.0,468.0,Atlanta,0.0,25.0,,9.1,4.0
2186.0,CSX,400.0,473.0,5000,23290.0,4.0,261242.22,691605.73,Midwest,96.4,1950,4254.0,315.0,,1.0,28.0,1.0,8.8,14.0
7461.0,,300.0,486.0,10000,39637.0,13.0,339404.87,341153.47,,65.97,2000,546.0,281.0,Atlanta,0.0,25.0,0.0,6.7,37.0
2481.0,Amtrak,400.0,169.0,,36739.0,11.0,241143.0,537137.91,Southeast,74.29,1850,2792.0,146.0,Atlanta,0.0,85.0,0.0,5.8,36.0
8699.0,,200.0,183.0,5000,45553.0,1.0,364483.32,712883.53,Midwest,97.32,1950,3560.0,87.0,,0.0,45.0,0.0,4.0,38.0
8332.0,BNSF,100.0,454.0,2000,16024.0,19.0,171648.98,238048.49,West,93.32,1900,8437.0,,New York,0.0,56.0,0.0,7.0,47.0
1231.0,,200.0,254.0,10000,1817.0,,150171.55,992242.99,Southeast,90.24,1900,677.0,50.0,Chicago,0.0,,0.0,3.2,6.0
1327.0,Amtrak,100.0,314.0,,23369.0,17.0,241162.01,881358.41,Northeast,73.65,2000,7634.0,377.0,New York,1.0,71.0,0.0,2.4,9.0
7381.0,Union Pacific,100.0,,2000,4657.0,11.0,255405.76,762363.39,West,61.5,1850,4181.0,44.0,,0.0,65.0,0.0,4.2,5.0
6239.0,Canadian National,400.0,496.0,10000,33777.0,4.0,147481.15,989910.84,West,69.17,1850,9467.0,145.0,New York,0.0,61.0,0.0,,16.0
1949.0,Canadian National,,476.0,2000,5052.0,11.0,444594.22,176291.52,Southeast,96.49,1900,5547.0,275.0,Atlanta,0.0,35.0,0.0,6.1,4.0
8038.0,Union Pacific,,77.0,2000,5673.0,,,147052.46,West,85.68,2000,7013.0,53.0,Los Angeles,0.0,25.0,0.0,1.1,26.0
9048.0,Union Pacific,100.0,350.0,2000,11248.0,9.0,438868.03,331157.58,West,61.27,1850,1883.0,337.0,Atlanta,1.0,57.0,0.0,2.5,42.0
3297.0,Amtrak,,107.0,,43622.0,16.0,246991.65,402527.26,,65.63,1950,4980.0,278.0,Los Angeles,0.0,96.0,0.0,4.5,37.0
2307.0,Norfolk Southern,200.0,78.0,5000,10967.0,2.0,212228.01,698713.87,Canada,84.7,,,184.0,New York,0.0,23.0,0.0,3.1,25.0
9389.0,Norfolk Southern,100.0,400.0,8000,12813.0,12.0,431809.39,997747.72,Canada,75.02,,7432.0,42.0,Chicago,0.0,21.0,0.0,8.7,47.0
3779.0,Union Pacific,400.0,,,41706.0,6.0,149538.63,917353.6,,96.64,1950,2407.0,167.0,Atlanta,0.0,94.0,0.0,4.1,35.0
8318.0,CSX,,487.0,,27265.0,7.0,84140.0,685561.62,,68.55,1950,8485.0,24.0,,0.0,79.0,0.0,9.4,3.0
4336.0,Canadian National,,362.0,5000,15726.0,,157904.7,285367.57,West,67.53,1950,5969.0,89.0,,0.0,22.0,1.0,8.4,26.0
6335.0,BNSF,100.0,82.0,2000,13403.0,16.0,57542.81,600188.26,Northeast,75.43,1900,9702.0,29.0,New York,0.0,11.0,0.0,9.6,31.0
9407.0,Union Pacific,200.0,497.0,2000,41536.0,9.0,,777244.39,West,,1900,6832.0,301.0,,0.0,39.0,0.0,7.7,14.0
8502.0,Canadian National,200.0,157.0,10000,36426.0,14.0,350243.08,812573.59,West,72.26,,,114.0,,0.0,17.0,0.0,9.2,21.0
8526.0,BNSF,300.0,437.0,10000,21141.0,5.0,212073.15,990750.02,,69.5,1950,3014.0,332.0,Chicago,1.0,92.0,0.0,6.6,34.0
2649.0,,300.0,321.0,10000,19405.0,8.0,484863.69,158822.02,Northeast,87.61,2000,1805.0,,New York,0.0,69.0,,9.8,6.0
3862.0,BNSF,400.0,436.0,,32458.0,1.0,85653.08,948134.06,Southeast,61.36,1850,6587.0,217.0,Los Angeles,1.0,66.0,0.0,1.6,47.0
9801.0,Union Pacific,100.0,394.0,,48221.0,1.0,132311.19,248806.74,Southeast,77.55,1900,525.0,65.0,New York,0.0,77.0,0.0,4.4,24.0
1917.0,Norfolk Southern,200.0,240.0,10000,25646.0,11.0,184958.17,671782.9,Canada,99.41,,694.0,496.0,,0.0,87.0,0.0,8.5,18.0
9353.0,CSX,300.0,130.0,10000,39547.0,16.0,152727.13,,Southeast,73.03,1850,,70.0,Chicago,0.0,91.0,0.0,4.6,7.0
5137.0,Canadian National,100.0,455.0,10000,12990.0,17.0,155525.23,344572.56,West,,,8025.0,341.0,,0.0,32.0,0.0,4.2,4.0
8347.0,Union Pacific,100.0,131.0,,42841.0,11.0,125596.91,241156.96,Northeast,,1850,4169.0,498.0,,,71.0,0.0,2.6,14.0
6449.0,BNSF,200.0,145.0,5000,26052.0,13.0,295445.91,380249.28,West,95.56,2000,3445.0,189.0,,0.0,70.0,1.0,6.6,19.0
6682.0,Canadian National,100.0,195.0,2000,30109.0,2.0,375415.79,,Midwest,61.95,2000,1636.0,25.0,Chicago,0.0,89.0,0.0,1.7,6.0
3811.0,,,106.0,,42108.0,5.0,274116.59,812770.78,Northeast,91.42,,5727.0,400.0,Atlanta,1.0,18.0,0.0,4.3,35.0
4421.0,,300.0,,,3281.0,3.0,311766.89,289724.22,,,2000,574.0,299.0,,0.0,79.0,0.0,3.8,5.0
5215.0,Amtrak,,291.0,,46124.0,,195345.66,755967.75,Southeast,60.77,1900,3322.0,482.0,Atlanta,0.0,29.0,0.0,0.9,15.0
,Canadian National,300.0,458.0,10000,44175.0,18.0,191001.88,,,84.33,2000,4772.0,58.0,Chicago,0.0,88.0,0.0,9.6,24.0
9314.0,Canadian National,100.0,333.0,5000,3287.0,14.0,438633.37,462373.65,Canada,84.54,1950,,250.0,New York,0.0,31.0,0.0,7.3,46.0
4253.0,BNSF,,217.0,,36562.0,9.0,288182.86,252365.08,,84.06,1850,2468.0,,,0.0,79.0,0.0,9.0,20.0
1788.0,Union Pacific,300.0,456.0,8000,48669.0,,197210.74,934738.97,Midwest,92.69,,8818.0,165.0,,0.0,10.0,0.0,7.2,
1256.0,Norfolk Southern,200.0,185.0,5000,14344.0,10.0,396890.48,824482.67,,77.6,2000,9053.0,238.0,,0.0,23.0,0.0,,13.0
,Union Pacific,,190.0,5000,41640.0,12.0,275484.54,115795.71,West,85.51,1850,9534.0,107.0,Los Angeles,0.0,68.0,0.0,1.9,19.0
6956.0,CSX,300.0,221.0,,9035.0,8.0,78768.4,422217.44,West,60.91,1950,7425.0,374.0,,0.0,94.0,0.0,5.6,45.0
,Canadian National,100.0,426.0,2000,2871.0,15.0,182098.33,413912.83,West,89.69,,5761.0,422.0,Chicago,0.0,22.0,0.0,6.2,26.0
4654.0,Amtrak,200.0,96.0,,28858.0,6.0,481059.69,529990.85,,62.1,2000,8652.0,11.0,,1.0,82.0,0.0,3.6,7.0
8660.0,BNSF,100.0,59.0,5000,23166.0,5.0,287323.05,296060.3,Midwest,94.69,1850,3792.0,270.0,Chicago,0.0,26.0,0.0,7.0,32.0
4251.0,Norfolk Southern,100.0,346.0,8000,11293.0,15.0,421994.09,580423.74,Midwest,85.61,,1203.0,224.0,New York,0.0,20.0,0.0,6.2,
6268.0,,200.0,244.0,5000,10986.0,4.0,148376.46,387401.66,,76.64,1900,5188.0,382.0,,0.0,20.0,0.0,6.7,21.0
8176.0,Union Pacific,,379.0,,28565.0,4.0,416668.8,472482.48,Northeast,87.03,1900,,270.0,,0.0,55.0,0.0,0.3,40.0
8562.0,,300.0,,10000,14105.0,12.0,412592.15,473852.86,West,68.92,2000,9493.0,59.0,Atlanta,0.0,26.0,0.0,8.0,4.0
9799.0,Union Pacific,,497.0,2000,20729.0,14.0,168925.69,818722.38,Canada,81.53,1850,7201.0,54.0,Atlanta,0.0,88.0,0.0,8.6,48.0
5426.0,,200.0,64.0,5000,46826.0,16.0,336043.23,646890.04,Southeast,89.29,1950,4483.0,111.0,Chicago,0.0,86.0,0.0,1.4,14.0
4927.0,CSX,300.0,265.0,8000,15697.0,10.0,206022.74,402221.74,Midwest,63.44,1850,3690.0,446.0,New York,1.0,11.0,0.0,,17.0
6326.0,Union Pacific,200.0,238.0,8000,36954.0,13.0,228629.16,834498.1,Southeast,63.2,1950,7821.0,388.0,New York,0.0,24.0,0.0,1.1,26.0
3152.0,Norfolk Southern,400.0,302.0,8000,19690.0,6.0,400752.31,339485.39,Northeast,95.86,1950,4079.0,127.0,New York,1.0,99.0,0.0,8.2,48.0
9738.0,Norfolk Southern,400.0,379.0,2000,41071.0,8.0,323691.17,259328.0,Canada,,1850,3670.0,134.0,,0.0,11.0,0.0,6.4,2.0
8888.0,BNSF,,101.0,5000,43783.0,17.0,123760.07,192931.24,Midwest,73.48,2000,4927.0,366.0,Los Angeles,0.0,15.0,0.0,1.2,11.0
6474.0,Norfolk Southern,200.0,479.0,10000,32581.0,2.0,389228.18,712097.5,,87.3,1900,8449.0,180.0,Los Angeles,0.0,83.0,,0.3,6.0
1488.0,CSX,,108.0,,20474.0,8.0,193280.79,353056.88,Northeast,84.04,,6127.0,33.0,New York,0.0,31.0,0.0,7.5,26.0
2822.0,BNSF,,225.0,5000,29488.0,2.0,461838.91,469065.45,Southeast,,1900,888.0,104.0,New York,0.0,15.0,0.0,2.1,42.0
8760.0,,400.0,423.0,5000,37061.0,13.0,167575.48,926763.17,Northeast,72.45,,1583.0,291.0,New York,0.0,56.0,0.0,8.5,34.0
6622.0,,,344.0,10000,35999.0,19.0,461830.45,516158.83,Canada,78.58,,7713.0,410.0,Los Angeles,0.0,52.0,0.0,7.1,26.0
4121.0,Amtrak,,175.0,2000,19757.0,4.0,175794.38,307590.01,West,71.65,1900,9624.0,423.0,Los Angeles,,54.0,0.0,7.2,26.0
4774.0,,,91.0,,8343.0,15.0,413099.65,751028.04,,91.36,1850,,354.0,Los Angeles,0.0,21.0,0.0,7.0,6.0
7446.0,CSX,300.0,356.0,,45062.0,17.0,163444.66,773877.55,West,68.76,1900,4150.0,388.0,Atlanta,0.0,79.0,0.0,,33.0
4452.0,,400.0,355.0,,39057.0,5.0,491106.21,991326.13,Northeast,96.07,2000,3420.0,350.0,Los Angeles,0.0,,0.0,3.2,16.0
9841.0,,,397.0,5000,4060.0,18.0,450577.21,203849.2,,94.28,,9716.0,405.0,,1.0,82.0,0.0,2.6,20.0
9839.0,BNSF,,410.0,10000,29884.0,12.0,120949.33,351403.0,Canada,89.67,2000,3538.0,346.0,New York,1.0,70.0,1.0,,17.0
6481.0,CSX,100.0,303.0,10000,18959.0,6.0,319634.61,281739.21,West,98.85,2000,2630.0,24.0,,0.0,77.0,0.0,9.5,21.0
9572.0,BNSF,100.0,115.0,2000,33182.0,8.0,164166.88,600200.67,West,81.62,1900,9413.0,419.0,New York,0.0,20.0,0.0,7.4,47.0
8833.0,CSX,300.0,474.0,10000,47414.0,7.0,175921.96,940284.34,Canada,72.66,1900,9390.0,321.0,Chicago,0.0,78.0,0.0,8.1,32.0
8117.0,Amtrak,400.0,,10000,2770.0,19.0,396127.94,608960.47,Southeast,87.92,,9871.0,99.0,Los Angeles,0.0,85.0,0.0,4.2,48.0
5887.0,,100.0,176.0,,6418.0,11.0,81521.76,323013.04,Northeast,99.53,1900,8809.0,159.0,Atlanta,1.0,29.0,0.0,9.3,13.0
,Norfolk Southern,300.0,53.0,2000,19893.0,8.0,343314.7,456527.12,,80.89,2000,9829.0,381.0,Atlanta,0.0,52.0,0.0,1.1,47.0
4447.0,Union Pacific,100.0,284.0,10000,7457.0,,288365.69,795754.76,West,71.5,1900,8069.0,107.0,New York,0.0,38.0,1.0,7.2,3.0
1221.0,,400.0,482.0,10000,48269.0,0.0,412746.75,558642.27,Northeast,65.34,1950,339.0,,Chicago,0.0,52.0,0.0,1.0,14.0
8618.0,Union Pacific,,436.0,10000,31847.0,3.0,79064.66,288014.11,Midwest,92.56,,8957.0,168.0,Los Angeles,0.0,37.0,0.0,2.1,36.0
7588.0,Union Pacific,400.0,81.0,10000,39859.0,8.0,193626.15,726746.37,Midwest,72.87,1900,9625.0,,Atlanta,1.0,85.0,0.0,5.6,49.0
1617.0,,100.0,224.0,,15972.0,8.0,137798.64,727980.49,West,89.8,1950,2998.0,342.0,Chicago,0.0,,0.0,2.7,28.0
3570.0,BNSF,400.0,111.0,5000,8694.0,15.0,328736.19,964529.0,Southeast,97.73,1850,648.0,179.0,Atlanta,0.0,50.0,0.0,0.4,47.0
7309.0,Norfolk Southern,,275.0,2000,3748.0,0.0,364901.18,868323.36,Midwest,61.39,1900,8888.0,30.0,Atlanta,0.0,11.0,0.0,8.8,17.0
3755.0,,200.0,193.0,5000,16396.0,16.0,52715.4,862903.96,Southeast,,1850,4958.0,280.0,,0.0,41.0,0.0,5.0,38.0
3790.0,Canadian National,,67.0,,13381.0,10.0,314141.42,911838.77,Canada,65.47,1900,6524.0,467.0,Atlanta,1.0,90.0,0.0,4.6,26.0
8826.0,BNSF,100.0,269.0,5000,48098.0,13.0,224180.03,662409.76,Midwest,84.84,,5662.0,105.0,New York,0.0,15.0,0.0,8.7,29.0
4309.0,,,283.0,,5725.0,13.0,403597.09,530040.86,Southeast,98.59,,3547.0,38.0,,1.0,57.0,0.0,8.6,
8152.0,,300.0,439.0,2000,9290.0,2.0,318013.85,143109.43,Midwest,75.87,1950,6958.0,312.0,Chicago,0.0,66.0,0.0,1.8,35.0
5054.0,BNSF,400.0,284.0,10000,38026.0,16.0,296388.94,455274.97,West,83.98,,1512.0,287.0,Atlanta,1.0,71.0,0.0,3.7,19.0
8056.0,,200.0,411.0,,7825.0,,381558.29,549966.08,,,1850,1609.0,344.0,Chicago,,68.0,0.0,2.8,13.0
8424.0,,200.0,370.0,5000,17425.0,0.0,353073.22,949173.97,Northeast,85.8,1900,7060.0,348.0,Atlanta,,49.0,0.0,6.2,24.0
8681.0,,400.0,129.0,10000,37915.0,,301403.11,589126.46,West,82.84,,3712.0,300.0,Los Angeles,0.0,46.0,0.0,3.8,48.0
7508.0,Canadian National,400.0,342.0,,6732.0,16.0,251898.06,635597.14,Southeast,99.05,,144.0,92.0,Los Angeles,0.0,10.0,1.0,8.2,32.0
1224.0,,300.0,122.0,10000,35331.0,14.0,374621.45,669756.05,,70.85,,,424.0,Los Angeles,0.0,54.0,0.0,7.8,5.0
8139.0,BNSF,,496.0,8000,42192.0,6.0,432659.92,929256.69,Midwest,64.27,1850,8034.0,171.0,New York,0.0,75.0,0.0,0.9,38.0
9136.0,Norfolk Southern,200.0,386.0,,32113.0,19.0,203452.24,454886.42,Canada,68.81,1950,8574.0,364.0,Atlanta,0.0,23.0,0.0,1.5,26.0
4350.0,,100.0,149.0,2000,32946.0,18.0,470704.2,923393.25,Canada,74.25,1900,4152.0,462.0,Atlanta,0.0,,0.0,8.7,46.0
4827.0,Union Pacific,400.0,305.0,8000,35817.0,10.0,438071.42,623108.92,Northeast,91.41,1850,5265.0,32.0,Los Angeles,,15.0,0.0,6.1,2.0
2403.0,CSX,400.0,364.0,10000,36201.0,3.0,257160.83,150243.1,West,88.22,1900,4176.0,14.0,Chicago,,48.0,0.0,2.1,5.0
5212.0,BNSF,200.0,400.0,10000,21560.0,4.0,61406.71,463124.22,Southeast,79.16,1900,7253.0,174.0,New York,0.0,84.0,,0.4,29.0
1409.0,,,211.0,10000,25039.0,18.0,474681.08,178307.46,,91.22,2000,1251.0,42.0,,1.0,27.0,0.0,8.3,47.0
